,id,academy_id,school_type,grade,status
517427,I92888,D0866,3,3,2
517429,I9289,D0549,3,3,0
517430,I92890,D0866,3,3,2
517435,I92895,D0866,3,3,2
517439,I92899,D1144,3,3,1
517440,I929,D0053,3,3,0
517441,I9290,D0546,3,3,2
517444,I92902,D3227,3,3,2
517445,I92903,D4113,3,3,0
517446,I92904,D1900,3,3,1
517450,I92908,D3403,3,3,2
517452,I9291,D0546,3,3,2
517457,I92914,D3135,3,3,1
517459,I92916,D3501,3,3,1
517460,I92917,D3501,3,3,2
517461,I92918,D3501,3,3,2
517462,I92919,D3501,3,3,2
517463,I9292,D0546,3,3,2
517464,I92920,D3501,3,3,1
517472,I92928,D3365,3,3,1
517473,I92929,D3365,3,3,1
517474,I9293,D0546,3,3,2
517475,I92930,D1865,3,3,1
517476,I92931,D1865,3,3,1
517477,I92932,D1469,3,3,0
517478,I92933,D1469,3,3,2
517481,I92936,D0935,3,3,1
517482,I92937,D0935,3,3,1
517485,I9294,D0546,3,3,2
517491,I92945,D1144,3,3,1
517493,I92947,D4154,3,3,1
517494,I92948,D4154,3,3,1
517495,I92949,D4154,3,3,1
517496,I9295,D0546,3,3,2
517497,I92950,D4154,3,3,0
517498,I92951,D4154,3,3,0
517500,I92953,D4154,3,3,1
517501,I92954,D4154,3,3,1
517503,I92956,D1251,3,3,1
517504,I92957,D4157,3,3,1
517505,I92958,D4157,3,3,0
517507,I9296,D0546,3,3,2
517512,I92964,D4403,3,3,0
517514,I92966,D3733,3,3,1
517515,I92967,D3733,3,3,1
517518,I9297,D0546,3,3,2
517520,I92971,D4403,3,3,0
517521,I92972,D0855,3,3,2
517522,I92973,D0855,3,3,2
517523,I92974,D4403,3,3,1
517524,I92975,D3390,3,3,1
517525,I92976,D4403,3,3,0
517527,I92978,D2837,3,3,2
517528,I92979,D4113,3,3,0
517529,I9298,D0546,3,3,2
517530,I92980,D4113,3,3,2
517532,I92982,D4113,3,3,0
517533,I92983,D4113,3,3,0
517534,I92984,D4113,3,3,0
517535,I92985,D4113,3,3,1
517536,I92986,D4113,3,3,0
517537,I92987,D4113,3,3,2
517538,I92988,D3729,3,3,1
517539,I92989,D4206,3,3,2
517540,I9299,D0546,3,3,2
517544,I92993,D3409,3,3,1
517545,I92994,D3409,3,3,1
517546,I92995,D3409,3,3,1
517547,I92996,D3409,3,3,1
517548,I92997,D3409,3,3,1
517551,I93,D0007,3,3,1
517552,I930,D0053,3,3,0
517553,I9300,D0546,3,3,2
517555,I93001,D2407,3,3,1
517556,I93002,D2527,3,3,0
517559,I93005,D2407,3,3,1
517563,I93009,D2407,3,3,1
517567,I93012,D2407,3,3,2
517568,I93013,D2407,3,3,1
517570,I93015,D2407,3,3,2
517571,I93016,D2407,3,3,2
517572,I93017,D2407,3,3,2
517573,I93018,D2407,3,3,2
517574,I93019,D2407,3,3,2
517575,I9302,D0546,3,3,2
517576,I93020,D2407,3,3,2
517577,I93021,D2407,3,3,2
517578,I93022,D2407,3,3,2
517579,I93023,D2407,3,3,2
517580,I93024,D2407,3,3,2
517581,I93025,D2407,3,3,2
517582,I93026,D2407,3,3,2
517584,I93028,D2407,3,3,2
517585,I93029,D2407,3,3,2
517586,I9303,D0546,3,3,2
517587,I93030,D2407,3,3,2
517588,I93031,D2407,3,3,2
517589,I93032,D2407,3,3,2
517590,I93033,D1809,3,3,1
517591,I93034,D1809,3,3,0
517592,I93035,D1809,3,3,0
517593,I93036,D1809,3,3,1
517596,I93039,D2407,3,3,1
517597,I9304,D0546,3,3,2
517599,I93041,D4405,3,3,1
517600,I93042,D1809,3,3,1
517602,I93044,D2407,3,3,1
517603,I93045,D2407,3,3,1
517604,I93046,D2410,3,3,1
517608,I9305,D0546,3,3,2
517619,I9306,D0546,3,3,2
517623,I93063,D4401,3,3,0
517624,I93064,D3729,3,3,1
517625,I93065,D3729,3,3,1
517626,I93066,D3729,3,3,1
517627,I93067,D3729,3,3,1
517628,I93068,D3729,3,3,1
517629,I93069,D3729,3,3,1
517630,I9307,D0546,3,3,2
517632,I93071,D0560,3,3,0
517638,I93077,D2066,3,3,0
517641,I9308,D0546,3,3,2
517645,I93083,D1413,3,3,0
517646,I93084,D3943,3,3,0
517647,I93085,D2036,3,3,1
517649,I93087,D1552,3,3,0
517650,I93088,D4154,3,3,1
517651,I93089,D4154,3,3,1
517652,I9309,D0546,3,3,2
517654,I93091,D4154,3,3,0
517655,I93092,D4154,3,3,1
517656,I93093,D4154,3,3,1
517657,I93094,D2362,3,3,2
517659,I93096,D2362,3,3,2
517661,I93098,D2362,3,3,2
517662,I93099,D2362,3,3,2
517663,I931,D0053,3,3,0
517664,I9310,D0546,3,3,2
517665,I93100,D2362,3,3,2
517666,I93101,D4379,3,3,2
517667,I93102,D4379,3,3,2
517668,I93103,D4403,3,3,0
517669,I93104,D3549,3,3,0
517670,I93105,D4403,3,3,0
517671,I93106,D4403,3,3,0
517673,I93108,D4403,3,3,0
517675,I9311,D0546,3,3,2
517676,I93110,D4331,3,3,2
517677,I93111,D4403,3,3,1
517679,I93113,D4403,3,3,0
517682,I93116,D4403,3,3,0
517683,I93117,D4403,3,3,0
517685,I93119,D4403,3,3,0
517686,I9312,D0546,3,3,2
517687,I93120,D4403,3,3,0
517689,I93122,D4403,3,3,0
517694,I93127,D2028,3,3,0
517695,I93128,D4379,3,3,2
517696,I93129,D4379,3,3,2
517697,I9313,D0546,3,3,2
517699,I93131,D4403,3,3,0
517700,I93132,D1315,3,3,1
517701,I93133,D4403,3,3,1
517705,I93137,D4403,3,3,1
517706,I93138,D4403,3,3,0
517707,I93139,D4402,3,3,0
517708,I9314,D0546,3,3,2
517709,I93140,D4402,3,3,0
517710,I93141,D4403,3,3,0
517711,I93142,D4402,3,3,0
517712,I93143,D4402,3,3,0
517713,I93144,D4402,3,3,0
517714,I93145,D4402,3,3,0
517715,I93146,D4403,3,3,0
517719,I9315,D0546,3,3,2
517720,I93150,D4403,3,3,0
517722,I93152,D4403,3,3,0
517724,I93154,D4403,3,3,0
517726,I93156,D4403,3,3,0
517727,I93157,D4403,3,3,0
517728,I93158,D2365,3,3,1
517729,I93159,D4403,3,3,0
517731,I93160,D4403,3,3,0
517732,I93161,D4403,3,3,0
517735,I93164,D2637,3,3,1
517736,I93165,D4373,3,3,1
517737,I93166,D4403,3,3,0
517738,I93167,D4403,3,3,0
517739,I93168,D2028,3,3,1
517740,I93169,D4403,3,3,0
517741,I9317,D0271,3,3,1
517742,I93170,D1310,3,3,1
517745,I93173,D4403,3,3,0
517746,I93174,D4403,3,3,0
517748,I93176,D1037,3,3,1
517750,I93178,D0838,3,3,0
517752,I9318,D0289,3,3,2
517753,I93180,D3084,3,3,1
517756,I93183,D4392,3,3,2
517759,I93186,D0613,3,3,1
517760,I93187,D4403,3,3,0
517761,I93188,D4358,3,3,2
517762,I93189,D4403,3,3,0
517763,I9319,D0181,3,3,1
517764,I93190,D4403,3,3,0
517765,I93191,D1432,3,3,1
517766,I93192,D4403,3,3,1
517767,I93193,D0040,3,3,1
517768,I93194,D4358,3,3,0
517769,I93195,D4403,3,3,0
517770,I93196,D4403,3,3,2
517771,I93197,D2362,3,3,2
517772,I93198,D3634,3,3,0
517773,I93199,D4353,3,3,0
517774,I932,D0045,3,3,2
517775,I9320,D0509,3,3,0
517776,I93200,D4353,3,3,0
517777,I93201,D4353,3,3,0
517778,I93202,D4353,3,3,0
517779,I93203,D4353,3,3,1
517780,I93204,D4353,3,3,1
517781,I93205,D4353,3,3,1
517782,I93206,D4353,3,3,1
517783,I93207,D4404,3,3,0
517785,I93209,D1700,3,3,2
517786,I9321,D0292,3,3,2
517787,I93210,D1700,3,3,2
517788,I93211,D3321,3,3,1
517802,I93224,D2475,3,3,2
517804,I93226,D2362,3,3,2
517805,I93227,D2362,3,3,2
517806,I93228,D4373,3,3,1
517807,I93229,D4373,3,3,1
517808,I9323,D0547,3,3,1
517810,I93231,D1409,3,3,2
517811,I93232,D3446,3,3,2
517812,I93233,D2812,3,3,1
517813,I93234,D4273,3,3,2
517814,I93235,D4273,3,3,2
517815,I93236,D3407,3,3,1
517816,I93237,D4391,3,3,0
517818,I93239,D3729,3,3,1
517819,I9324,D0547,3,3,0
517820,I93240,D3845,3,3,1
517823,I93243,D1662,3,3,1
517826,I93246,D0855,3,3,2
517827,I93247,D0855,3,3,2
517828,I93248,D0855,3,3,1
517830,I9325,D0547,3,3,0
517839,I93259,D4391,3,3,2
517840,I9326,D0547,3,3,0
517841,I93260,D4391,3,3,2
517842,I93261,D4391,3,3,2
517843,I93262,D4391,3,3,2
517844,I93263,D4391,3,3,2
517845,I93264,D4391,3,3,2
517848,I93267,D1006,3,3,1
517849,I93268,D3829,3,3,1
517850,I93269,D2011,3,3,1
517851,I9327,D0341,3,3,2
517852,I93270,D0040,3,3,1
517853,I93271,D1442,3,3,1
517854,I93272,D1006,3,3,1
517855,I93273,D1900,3,3,1
517856,I93274,D1649,3,3,2
517857,I93275,D4192,3,3,0
517860,I93278,D4192,3,3,1
517861,I93279,D4192,3,3,0
517862,I9328,D0538,3,3,2
517863,I93280,D4192,3,3,0
517864,I93281,D4192,3,3,1
517865,I93282,D4192,3,3,1
517869,I93286,D4305,3,3,0
517870,I93287,D2998,3,3,2
517871,I93288,D4192,3,3,0
517872,I93289,D4192,3,3,1
517873,I9329,D0538,3,3,2
517874,I93290,D4192,3,3,1
517875,I93291,D4192,3,3,1
517880,I93297,D4192,3,3,0
517881,I93298,D4192,3,3,1
517882,I93299,D4192,3,3,1
517883,I933,D0055,3,3,0
517884,I9330,D0538,3,3,2
517885,I93300,D3549,3,3,1
517886,I93301,D1649,3,3,2
517887,I93302,D3352,3,3,1
517888,I93303,D1809,3,3,0
517889,I93304,D4317,3,3,2
517890,I93305,D4317,3,3,2
517891,I93306,D4317,3,3,2
517892,I93307,D4317,3,3,2
517893,I93308,D4317,3,3,2
517895,I9331,D0538,3,3,2
517896,I93310,D4317,3,3,2
517898,I93312,D4017,3,3,2
517900,I93314,D1913,3,3,1
517901,I93315,D1865,3,3,1
517904,I93318,D1773,3,3,1
517906,I9332,D0538,3,3,2
517914,I93327,D1795,3,3,1
517915,I93328,D1795,3,3,0
517917,I9333,D0538,3,3,2
517918,I93330,D0935,3,3,1
517920,I93332,D1673,3,3,1
517921,I93333,D4378,3,3,2
517922,I93334,D1673,3,3,1
517923,I93335,D1673,3,3,1
517924,I93336,D1673,3,3,1
517925,I93337,D1409,3,3,2
517928,I9334,D0538,3,3,2
517929,I93340,D3520,3,3,1
517939,I9335,D0538,3,3,2
517943,I93353,D3719,3,3,1
517944,I93354,D3719,3,3,1
517945,I93355,D3719,3,3,1
517946,I93356,D3719,3,3,1
517947,I93357,D3719,3,3,1
517948,I93358,D3719,3,3,1
517949,I93359,D3719,3,3,1
517950,I9336,D0538,3,3,2
517951,I93360,D3719,3,3,1
517952,I93361,D3719,3,3,1
517954,I93363,D4358,3,3,1
517958,I93367,D1510,3,3,1
517959,I93368,D2119,3,3,2
517960,I93369,D2066,3,3,1
517961,I9337,D0538,3,3,2
517962,I93370,D2066,3,3,1
517973,I93380,D0124,3,3,2
517975,I93382,D1900,3,3,1
517976,I93383,D1409,3,3,2
517977,I93384,D1409,3,3,2
517978,I93385,D4354,3,3,0
517979,I93386,D1900,3,3,1
517981,I93388,D3503,3,3,2
517982,I93389,D3503,3,3,2
517983,I9339,D0413,3,3,2
517984,I93390,D1401,3,3,2
517985,I93391,D1401,3,3,2
517989,I93395,D1931,3,3,2
517992,I93398,D4242,3,3,1
517993,I93399,D4292,3,3,1
517994,I934,D0055,3,3,0
517996,I93400,D3352,3,3,1
517997,I93401,D3399,3,3,2
517999,I93403,D1868,3,3,0
518001,I93405,D3944,3,3,0
518002,I93406,D3298,3,3,1
518003,I93407,D3897,3,3,1
518004,I93408,D1447,3,3,1
518005,I93409,D4385,3,3,2
518006,I9341,D0281,3,3,1
518007,I93410,D4392,3,3,2
518008,I93411,D4392,3,3,2
518012,I93415,D3018,3,3,2
518013,I93416,D1315,3,3,1
518014,I93417,D1315,3,3,1
518015,I93418,D1315,3,3,1
518016,I93419,D1315,3,3,1
518017,I9342,D0124,3,3,2
518018,I93420,D3548,3,3,1
518019,I93421,D3548,3,3,1
518021,I93424,D1601,3,3,1
518022,I93425,D1254,3,3,2
518028,I93430,D3890,3,3,2
518029,I93431,D1469,3,3,1
518034,I93436,D1411,3,3,1
518035,I93437,D1411,3,3,2
518036,I93438,D1411,3,3,1
518037,I93439,D1411,3,3,1
518039,I93440,D1411,3,3,1
518040,I93441,D1411,3,3,1
518041,I93442,D1411,3,3,1
518042,I93443,D1411,3,3,1
518043,I93444,D1411,3,3,1
518044,I93445,D1411,3,3,1
518045,I93446,D1411,3,3,1
518046,I93447,D1411,3,3,1
518047,I93448,D1411,3,3,1
518048,I93449,D1411,3,3,1
518050,I93450,D1411,3,3,1
518051,I93451,D1411,3,3,1
518053,I93453,D1411,3,3,1
518054,I93454,D1411,3,3,1
518055,I93455,D1411,3,3,1
518056,I93456,D1411,3,3,1
518057,I93457,D1411,3,3,1
518058,I93458,D1411,3,3,2
518059,I93459,D1411,3,3,1
518060,I9346,D0523,3,3,0
518061,I93460,D1411,3,3,1
518062,I93461,D1411,3,3,1
518063,I93462,D1411,3,3,1
518064,I93463,D1411,3,3,1
518066,I93465,D1411,3,3,1
518067,I93466,D1411,3,3,1
518068,I93467,D3809,3,3,0
518069,I93468,D1411,3,3,1
518070,I93469,D3809,3,3,0
518071,I9347,D0523,3,3,0
518072,I93470,D1411,3,3,1
518073,I93471,D1411,3,3,1
518075,I93473,D1411,3,3,1
518077,I93475,D1411,3,3,1
518082,I9348,D0523,3,3,0
518085,I93482,D2171,3,3,1
518086,I93483,D0878,3,3,1
518087,I93484,D4379,3,3,2
518088,I93485,D4379,3,3,2
518089,I93486,D4379,3,3,2
518090,I93487,D4379,3,3,2
518093,I9349,D0523,3,3,0
518096,I93492,D4379,3,3,2
518097,I93493,D4379,3,3,2
518098,I93494,D4379,3,3,2
518099,I93495,D4379,3,3,2
518100,I93496,D4379,3,3,2
518101,I93497,D4379,3,3,2
518102,I93498,D4379,3,3,2
518103,I93499,D4054,3,3,2
518104,I935,D0055,3,3,0
518105,I9350,D0523,3,3,0
518116,I9351,D0523,3,3,0
518117,I93510,D1817,3,3,2
518118,I93511,D1817,3,3,2
518119,I93512,D3352,3,3,1
518124,I93517,D4378,3,3,2
518125,I93518,D3859,3,3,0
518126,I93519,D4405,3,3,1
518127,I9352,D0523,3,3,0
518130,I93522,D2804,3,3,1
518134,I93526,D1737,3,3,2
518139,I93530,D3729,3,3,1
518140,I93531,D0878,3,3,0
518141,I93532,D3729,3,3,1
518144,I93535,D3729,3,3,1
518145,I93536,D1388,3,3,2
518147,I93538,D1557,3,3,1
518156,I93546,D1292,3,3,1
518165,I93554,D4166,3,3,0
518166,I93555,D3278,3,3,1
518167,I93556,D3278,3,3,1
518169,I93558,D0817,3,3,1
518170,I93559,D0817,3,3,1
518171,I9356,D0357,3,3,2
518175,I93563,D2227,3,3,2
518180,I93568,D1865,3,3,1
518182,I9357,D0479,3,3,2
518184,I93571,D3727,3,3,2
518187,I93574,D1926,3,3,0
518188,I93575,D4396,3,3,2
518191,I93578,D1469,3,3,0
518198,I93584,D2011,3,3,0
518200,I93586,D3344,3,3,0
518201,I93587,D3344,3,3,0
518204,I93590,D1144,3,3,1
518205,I93591,D4373,3,3,1
518207,I93593,D2011,3,3,1
518208,I93594,D0975,3,3,0
518213,I93599,D1455,3,3,2
518215,I9360,D0492,3,3,2
518216,I93600,D2374,3,3,1
518218,I93602,D1865,3,3,1
518219,I93603,D4019,3,3,1
518220,I93604,D4019,3,3,1
518222,I93606,D3421,3,3,1
518223,I93607,D3943,3,3,1
518225,I93609,D3943,3,3,0
518226,I9361,D0492,3,3,0
518229,I93612,D4019,3,3,1
518231,I93614,D4019,3,3,1
518233,I93616,D4019,3,3,1
518234,I93617,D1388,3,3,2
518236,I93619,D4181,3,3,2
518237,I9362,D0492,3,3,0
518239,I93621,D4277,3,3,0
518242,I93624,D2110,3,3,2
518244,I93626,D3909,3,3,1
518245,I93627,D1409,3,3,2
518246,I93628,D1773,3,3,1
518247,I93629,D0796,3,3,2
518248,I9363,D0492,3,3,1
518249,I93630,D1077,3,3,1
518251,I93632,D2566,3,3,2
518252,I93633,D2403,3,3,1
518255,I93636,D0148,3,3,2
518256,I93637,D3407,3,3,1
518258,I93639,D1777,3,3,1
518259,I9364,D0492,3,3,0
518261,I93641,D3458,3,3,2
518262,I93642,D3458,3,3,2
518264,I93644,D1777,3,3,1
518265,I93645,D1777,3,3,1
518269,I93649,D3365,3,3,1
518270,I9365,D0492,3,3,1
518272,I93651,D1488,3,3,2
518273,I93652,D3193,3,3,0
518274,I93653,D2362,3,3,2
518275,I93654,D0815,3,3,2
518276,I93655,D0022,3,3,1
518277,I93656,D0022,3,3,1
518278,I93657,D2475,3,3,2
518279,I93658,D4206,3,3,2
518280,I93659,D3836,3,3,2
518281,I9366,D0180,3,3,0
518285,I93663,D4113,3,3,0
518286,I93664,D4113,3,3,1
518287,I93665,D0230,3,3,2
518288,I93666,D2272,3,3,1
518297,I93674,D0615,3,3,2
518298,I93675,D4120,3,3,2
518303,I9368,D0118,3,3,1
518307,I93683,D1388,3,3,2
518308,I93684,D1388,3,3,2
518309,I93685,D1388,3,3,2
518310,I93686,D1388,3,3,2
518311,I93687,D1388,3,3,2
518312,I93688,D1388,3,3,2
518314,I9369,D0415,3,3,0
518321,I93696,D4392,3,3,2
518322,I93697,D4392,3,3,2
518323,I93698,D4392,3,3,2
518324,I93699,D4392,3,3,2
518326,I9370,D0415,3,3,0
518327,I93700,D4392,3,3,2
518328,I93701,D4392,3,3,2
518329,I93702,D4392,3,3,2
518330,I93703,D4392,3,3,2
518331,I93704,D4392,3,3,2
518332,I93705,D0797,3,3,2
518333,I93706,D0797,3,3,2
518335,I93708,D2298,3,3,2
518337,I9371,D0549,3,3,0
518338,I93710,D2600,3,3,1
518340,I93712,D1039,3,3,1
518348,I9372,D0285,3,3,1
518349,I93720,D3636,3,3,0
518355,I93726,D2798,3,3,1
518356,I93727,D4318,3,3,0
518359,I9373,D0292,3,3,2
518368,I93738,D1773,3,3,1
518369,I93739,D2799,3,3,1
518370,I9374,D0292,3,3,2
518371,I93740,D2799,3,3,1
518378,I93747,D1288,3,3,2
518381,I9375,D0149,3,3,2
518392,I9376,D0149,3,3,2
518393,I93760,D4192,3,3,1
518394,I93761,D0133,3,3,1
518395,I93762,D2410,3,3,1
518399,I93766,D1388,3,3,2
518403,I9377,D0149,3,3,1
518414,I9378,D0230,3,3,2
518423,I93788,D1304,3,3,1
518425,I9379,D0549,3,3,0
518437,I9380,D0536,3,3,0
518439,I93801,D0501,3,3,1
518440,I93802,D4407,3,3,0
518442,I93804,D2899,3,3,0
518444,I93806,D4407,3,3,0
518445,I93807,D4407,3,3,0
518446,I93808,D4107,3,3,2
518447,I93809,D4107,3,3,2
518448,I9381,D0536,3,3,1
518449,I93810,D3480,3,3,1
518452,I93813,D3730,3,3,1
518453,I93814,D0832,3,3,1
518455,I93816,D3480,3,3,1
518456,I93817,D1892,3,3,0
518457,I93818,D1817,3,3,2
518458,I93819,D3752,3,3,2
518459,I9382,D0536,3,3,1
518460,I93820,D3752,3,3,2
518465,I93825,D1488,3,3,2
518466,I93826,D1488,3,3,2
518470,I9383,D0536,3,3,1
518471,I93830,D4057,3,3,2
518475,I93834,D2789,3,3,2
518476,I93835,D3833,3,3,0
518481,I9384,D0536,3,3,1
518488,I93846,D0434,3,3,2
518492,I9385,D0536,3,3,1
518495,I93852,D1283,3,3,2
518497,I93854,D2410,3,3,1
518499,I93856,D1363,3,3,2
518501,I93858,D1363,3,3,2
518502,I93859,D1363,3,3,1
518503,I9386,D0536,3,3,1
518504,I93860,D1363,3,3,2
518505,I93861,D1363,3,3,2
518506,I93862,D1363,3,3,2
518507,I93863,D1363,3,3,2
518508,I93864,D1363,3,3,2
518509,I93865,D1363,3,3,2
518510,I93866,D1363,3,3,2
518512,I93868,D2613,3,3,1
518514,I9387,D0536,3,3,1
518515,I93870,D1409,3,3,2
518517,I93872,D1883,3,3,0
518521,I93876,D0758,3,3,2
518522,I93877,D1344,3,3,0
518523,I93878,D0409,3,3,1
518524,I93879,D2474,3,3,1
518525,I9388,D0536,3,3,1
518526,I93880,D2474,3,3,1
518527,I93881,D2720,3,3,2
518529,I93883,D4242,3,3,1
518530,I93884,D4242,3,3,1
518531,I93885,D2347,3,3,2
518532,I93886,D4357,3,3,2
518533,I93887,D1785,3,3,2
518534,I93888,D1785,3,3,2
518535,I93889,D1785,3,3,2
518536,I9389,D0536,3,3,1
518537,I93890,D1785,3,3,2
518538,I93891,D3448,3,3,2
518539,I93892,D1785,3,3,2
518540,I93893,D3448,3,3,2
518541,I93894,D1785,3,3,2
518542,I93895,D1785,3,3,2
518543,I93896,D1785,3,3,2
518544,I93897,D1785,3,3,2
518545,I93898,D1785,3,3,2
518546,I93899,D1785,3,3,2
518547,I939,D0051,3,3,0
518548,I9390,D0536,3,3,1
518549,I93900,D1785,3,3,2
518550,I93901,D1785,3,3,2
518555,I93906,D1409,3,3,2
518556,I93907,D1358,3,3,1
518557,I93908,D0613,3,3,0
518558,I93909,D3480,3,3,1
518559,I9391,D0536,3,3,1
518568,I93918,D4400,3,3,0
518570,I9392,D0536,3,3,1
518574,I93923,D4400,3,3,0
518577,I93926,D1743,3,3,1
518578,I93927,D2373,3,3,1
518579,I93928,D2595,3,3,2
518580,I93929,D4400,3,3,0
518581,I9393,D0536,3,3,1
518582,I93930,D1254,3,3,1
518583,I93931,D0960,3,3,1
518584,I93932,D2349,3,3,1
518585,I93933,D2475,3,3,2
518586,I93934,D2267,3,3,2
518590,I93938,D2667,3,3,2
518592,I9394,D0536,3,3,1
518593,I93940,D4379,3,3,2
518596,I93943,D4347,3,3,2
518597,I93944,D4347,3,3,2
518599,I93946,D1777,3,3,1
518601,I93948,D1777,3,3,1
518602,I93949,D4379,3,3,2
518603,I9395,D0536,3,3,1
518604,I93950,D4192,3,3,0
518605,I93951,D4192,3,3,1
518606,I93952,D3993,3,3,1
518608,I93954,D3833,3,3,1
518609,I93955,D3833,3,3,1
518610,I93956,D3833,3,3,0
518611,I93957,D3833,3,3,1
518612,I93958,D3833,3,3,1
518613,I93959,D3833,3,3,1
518614,I9396,D0536,3,3,1
518615,I93960,D0866,3,3,2
518616,I93961,D3833,3,3,1
518618,I93963,D1411,3,3,1
518620,I93965,D3733,3,3,0
518621,I93966,D1674,3,3,0
518622,I93967,D1674,3,3,1
518625,I9397,D0536,3,3,0
518626,I93970,D1596,3,3,1
518627,I93971,D4414,3,3,0
518631,I93975,D1469,3,3,1
518634,I93978,D3889,3,3,2
518636,I9398,D0536,3,3,1
518637,I93980,D1978,3,3,1
518639,I93982,D3592,3,3,2
518642,I93985,D0181,3,3,1
518643,I93986,D4414,3,3,0
518644,I93987,D4414,3,3,0
518646,I93989,D4414,3,3,0
518647,I9399,D0536,3,3,1
518648,I93990,D4414,3,3,0
518649,I93991,D4414,3,3,0
518657,I93999,D3365,3,3,1
518658,I94,D0007,3,3,2
518659,I940,D0053,3,3,0
518660,I9400,D0536,3,3,1
518664,I94003,D4410,3,3,0
518666,I94005,D1283,3,3,1
518668,I94007,D1674,3,3,1
518669,I94008,D2626,3,3,2
518671,I9401,D0536,3,3,1
518672,I94010,D2626,3,3,2
518673,I94011,D3656,3,3,0
518674,I94012,D3656,3,3,0
518675,I94013,D3656,3,3,2
518676,I94014,D3656,3,3,0
518677,I94015,D3656,3,3,2
518678,I94016,D3656,3,3,0
518679,I94017,D3656,3,3,2
518680,I94018,D3656,3,3,0
518681,I94019,D3656,3,3,2
518682,I9402,D0536,3,3,1
518683,I94020,D3656,3,3,2
518684,I94021,D3656,3,3,2
518686,I94023,D3656,3,3,0
518687,I94024,D3656,3,3,0
518688,I94025,D1917,3,3,2
518689,I94026,D3656,3,3,0
518690,I94027,D3656,3,3,2
518691,I94028,D3656,3,3,2
518692,I94029,D3656,3,3,2
518693,I9403,D0536,3,3,1
518694,I94030,D3656,3,3,2
518695,I94031,D3656,3,3,2
518696,I94032,D3656,3,3,2
518697,I94033,D2505,3,3,2
518698,I94034,D3492,3,3,2
518702,I94038,D0897,3,3,1
518704,I9404,D0536,3,3,1
518715,I9405,D0536,3,3,1
518719,I94053,D1210,3,3,1
518725,I94059,D4319,3,3,1
518726,I9406,D0536,3,3,1
518729,I94062,D3592,3,3,0
518732,I94065,D2410,3,3,1
518735,I94068,D3129,3,3,1
518737,I9407,D0536,3,3,1
518739,I94071,D1536,3,3,1
518740,I94072,D2367,3,3,1
518744,I94076,D1302,3,3,2
518746,I94078,D0157,3,3,1
518747,I94079,D1649,3,3,2
518748,I9408,D0536,3,3,1
518749,I94080,D1409,3,3,2
518750,I94081,D3407,3,3,1
518751,I94082,D1409,3,3,2
518754,I94085,D3399,3,3,2
518759,I9409,D0536,3,3,1
518767,I94097,D2298,3,3,2
518768,I94098,D2298,3,3,2
518770,I941,D0053,3,3,0
518771,I9410,D0536,3,3,1
518777,I94105,D4387,3,3,2
518782,I9411,D0536,3,3,1
518785,I94112,D1777,3,3,1
518790,I94117,D2349,3,3,1
518793,I9412,D0536,3,3,1
518796,I94122,D2837,3,3,2
518797,I94123,D2837,3,3,2
518798,I94124,D4437,3,3,1
518799,I94125,D4437,3,3,1
518800,I94126,D4437,3,3,0
518801,I94127,D4437,3,3,0
518802,I94128,D4437,3,3,2
518803,I94129,D0613,3,3,1
518804,I9413,D0536,3,3,1
518805,I94130,D4437,3,3,0
518808,I94133,D4415,3,3,0
518809,I94134,D0794,3,3,0
518811,I94136,D3273,3,3,2
518812,I94137,D4415,3,3,0
518813,I94138,D0949,3,3,1
518815,I9414,D0328,3,3,0
518817,I94141,D4250,3,3,1
518826,I9415,D0536,3,3,1
518829,I94152,D4410,3,3,0
518830,I94153,D4410,3,3,1
518831,I94154,D4410,3,3,0
518832,I94155,D4410,3,3,0
518833,I94156,D4410,3,3,0
518837,I9416,D0536,3,3,1
518844,I94166,D4391,3,3,2
518848,I9417,D0536,3,3,1
518851,I94172,D3833,3,3,0
518852,I94173,D2162,3,3,2
518860,I94180,D4437,3,3,2
518869,I94189,D1777,3,3,1
518870,I9419,D0536,3,3,1
518871,I94190,D1777,3,3,1
518872,I94191,D1777,3,3,1
518874,I94193,D4084,3,3,0
518878,I94197,D4347,3,3,2
518879,I94198,D4347,3,3,2
518880,I94199,D4420,3,3,0
518881,I942,D0053,3,3,0
518883,I94200,D4412,3,3,1
518888,I94205,D3909,3,3,2
518891,I94208,D3018,3,3,2
518892,I94209,D3018,3,3,2
518893,I9421,D0536,3,3,1
518894,I94210,D3018,3,3,2
518895,I94211,D3018,3,3,2
518896,I94212,D0555,3,3,2
518898,I94214,D1917,3,3,2
518899,I94215,D1381,3,3,1
518900,I94216,D4409,3,3,1
518904,I9422,D0536,3,3,1
518905,I94221,D4057,3,3,2
518907,I94223,D1552,3,3,0
518909,I94225,D0797,3,3,2
518910,I94226,D2120,3,3,1
518914,I9423,D0536,3,3,1
518915,I94230,D1536,3,3,1
518916,I94231,D3967,3,3,0
518918,I94233,D1409,3,3,2
518919,I94234,D3809,3,3,0
518920,I94235,D3809,3,3,0
518921,I94236,D3809,3,3,0
518922,I94237,D0434,3,3,2
518923,I94238,D3809,3,3,0
518927,I94241,D4373,3,3,2
518928,I94242,D1557,3,3,1
518929,I94243,D1557,3,3,1
518930,I94244,D1557,3,3,1
518934,I94248,D2411,3,3,1
518937,I94250,D3935,3,3,1
518939,I94252,D1409,3,3,2
518953,I94265,D4387,3,3,2
